equipment,location,temperature,pressure,vibration,humidity,faulty
Pump,San Francisco,83.57892691517429,54.43137464338616,2.529718210126393,63.01296686149354,0
Pump,Houston,52.06251598680036,49.11958105839137,2.3159000485211596,65.56042598275657,0
Turbine,San Francisco,62.76767101025306,37.8758136995106,1.430245964326785,35.77589667515498,0
Compressor,Houston,59.715282214231635,22.375302403211784,0.48170088609633566,49.748083172897736,0
Turbine,Atlanta,52.76158200696764,57.85811028531975,0.7798082250025821,32.52480988623274,0
Pump,Houston,82.11630097847717,36.00104180105004,1.3286053483272493,57.78987579698126,0
Pump,New York,83.37765102448778,52.7615884525502,1.5271323848341933,40.74844517645868,0
Turbine,San Francisco,79.23613871374206,30.96967746821543,2.8926367144468283,63.34715940952942,0
Pump,Houston,81.08724910419957,43.053706461845564,2.0025638011008278,64.40171270056713,0
Turbine,San Francisco,90.46918561277548,49.40016868524709,2.3730967714525226,58.49149844321198,0
Turbine,Houston,55.66732138408446,36.79588709971201,1.5526267666694773,42.88035050447482,1
Compressor,Atlanta,66.15019449124884,40.33194202424292,2.0431242211142746,49.168698014209895,0
Compressor,Chicago,63.18577603639687,45.58258759380467,1.349537147607782,54.06393554509534,0
Turbine,San Francisco,63.530132915051794,31.517351043698184,1.486449274474499,53.82115774921248,0
Pump,San Francisco,68.34483102505031,37.7118588873821,2.734068598586345,64.46739110530807,0
Pump,Chicago,78.73381187637487,48.522851471486376,2.006222040590381,28.924651688834402,0
Turbine,Atlanta,62.621967402037484,27.080180545422035,2.2867315762938287,53.222587561411444,0
Turbine,Atlanta,73.41920123750288,31.808685216120875,2.4352075816565657,69.98066325615973,0
Compressor,Houston,86.98219127348247,16.119833591265042,1.9368167813732549,42.631994276632824,0
Pump,Atlanta,39.05595073582164,38.49261418984068,1.1955803944213623,36.335505889075186,0
Compressor,Houston,86.9470194092399,16.862404285121826,2.6093989224444494,79.27439918096748,0
Pump,New York,80.39870836258575,30.402266581321093,1.6095566083984179,74.77193827785494,0
Pump,Houston,81.31951397972014,34.22291740732289,1.611747740691574,47.35551605964949,0
Turbine,New York,44.824909967121144,25.575771601254935,0.8200775348075909,79.41909775374725,1
Pump,Chicago,73.26562383198623,25.410112326158433,1.156691356410244,20.44039923178459,0
Pump,San Francisco,78.12642286141167,41.50338325630293,1.9013633840293196,48.294780088065835,1
Compressor,Chicago,81.42106441928652,51.86202688700521,1.3483746481388565,68.91613486734448,1
Pump,Chicago,64.06473274476157,43.24057803706501,1.8300063811547025,54.96387220212022,0
Compressor,Chicago,71.11863716383124,36.69933064105471,1.5609466183927,51.43563404009883,0
Turbine,Chicago,69.98854324685021,39.191800354566254,1.8517553660215396,61.8638712421507,0
Compressor,San Francisco,47.637988826985634,33.61221791978821,1.7313519388265581,52.48253723356215,0
Turbine,Atlanta,80.77496894373024,38.035113899743976,0.9483100717256584,40.316490318622236,0
Turbine,New York,65.67940633306512,44.51904204321384,1.338516401349767,45.32550622433085,0
Turbine,Atlanta,90.71029925955364,35.24887545047044,1.0695000741741925,43.28044334224374,0
Pump,Atlanta,38.35270328709805,24.781568959217303,0.7270781926384213,30.59854865940771,1
Compressor,San Francisco,89.11324902830275,30.515846517383356,2.6300774049722357,21.697348674562505,0
Turbine,Atlanta,60.09993870256469,38.26112404803111,2.2750009379009106,24.179794428553244,0
Turbine,Chicago,63.34633875510019,36.1745427970823,1.4714018225926673,62.286423071245395,0
Turbine,New York,70.12191996268784,35.138733377026,1.9945726961311352,56.80965717717186,1
Pump,Chicago,80.0888017266125,38.07998244977827,0.6435232140997319,63.84652907561666,0
Compressor,Chicago,61.2068114409591,26.519668918950423,3.031477990152843,52.9021043356207,0
Pump,Atlanta,29.90730464509123,37.296432728365446,1.4995263926356084,57.82210246503047,1
Compressor,New York,68.76522879771434,47.06224653123299,2.4392429399869893,50.523050866470875,0
Pump,Atlanta,103.04061749733846,49.88009003623431,1.2219077461740302,51.19598516005499,0
Turbine,San Francisco,75.05347067079703,39.95160561596119,0.22281622998383632,40.01340245979446,0
Pump,Atlanta,55.41318553494192,41.87118994135302,3.2937137130044314,77.60641680583542,0
Turbine,Atlanta,65.53622039876126,43.96697885998905,1.3568774458877542,60.66734234972123,1
Pump,New York,58.52352198556733,36.34398528819247,1.7400559425289834,66.04040338384222,1
Compressor,Houston,35.52035098962072,39.79269371620013,2.5069096056141382,35.96095440344979,0
Pump,Atlanta,81.91536728737584,42.541199872978645,1.626525849901945,46.764202956731616,0
Pump,Chicago,77.2472451291143,49.2958023804602,0.9283967666353637,48.594432750001296,0
Compressor,Atlanta,74.01414295347165,36.65309256118972,1.1781210205297943,64.27251381162614,0
Compressor,Houston,43.47598207838576,38.1275364527873,0.8549976138724561,41.99707979174954,0
Compressor,Chicago,68.60749582280665,25.007757828524714,0.9378064262693246,74.8790134399292,0
Turbine,Atlanta,83.79847478122852,37.40775134007443,2.290472192640477,49.25448196554103,0
Compressor,Houston,94.79593078349137,30.68678810626065,3.219029412519792,38.80621206912639,0
Turbine,San Francisco,90.89614304922951,42.069219278494415,2.712893952941706,56.30692797855587,0
Compressor,Atlanta,61.50281510077406,43.23424543572405,1.3242920640764353,53.36477584658279,0
Compressor,New York,79.98969957736718,31.83065583491994,2.836027923082006,39.997196981530465,0
Turbine,Atlanta,68.39971272540787,33.08298025305467,1.2415252770018448,44.62367743357213,0
Turbine,Atlanta,75.95691076447866,26.803194757662915,1.42734481732539,50.71897707195203,0
Compressor,Houston,97.05264096193658,45.22820769422488,1.4702674766369594,56.17424995015428,1
Pump,New York,63.716037263483784,32.22675597900249,1.0612690256957085,39.14728182562268,1
Compressor,San Francisco,72.04938927030604,36.345851436463114,1.0907978144830905,57.36800599035822,0
Compressor,Chicago,74.95202277089561,21.533912015201444,3.385666638907204,67.7236481998549,0
Pump,New York,75.51354920301252,49.3437476887233,1.4333391518037657,61.96165350360242,1
Pump,Atlanta,75.46312517952418,45.670622838361616,1.843680711978018,51.97442013512823,0
Turbine,San Francisco,98.74607719644143,21.652597656683234,1.3503596581304012,41.70430781976779,0
Turbine,New York,64.53235279014385,40.82927664885604,2.213464530829309,44.52429914247424,0
Turbine,San Francisco,64.11100900680054,16.843108775744117,1.432071231832155,39.253576232289696,0
Turbine,Atlanta,86.17243119515436,40.024294107560664,1.6153557021372846,51.642820533589166,0
Compressor,New York,99.24050760309858,35.015371303083384,3.3705885073050847,62.54530390256491,0
Compressor,San Francisco,68.10559565215588,40.546966426609885,1.9481844206761085,33.98063738650941,0
Pump,Houston,50.60835634006064,20.931089277316417,3.0759360637570543,78.45349005665072,0
Pump,San Francisco,59.71894185202898,34.430415194062604,1.6607299255888677,43.16787115628978,0
Compressor,Chicago,87.14569564783329,23.14178020980564,0.8267802264804359,58.36910037807269,0
Compressor,Atlanta,84.38336992771157,44.076189302219575,1.7210637678721543,59.55174214155443,0
Turbine,New York,94.90633832936983,35.611561700430386,1.7993885226730566,51.94656102605221,0
Turbine,Chicago,61.42253321555404,23.68356123447327,1.9659338597997698,75.35820648841019,0
Compressor,Chicago,78.91262756028186,35.964961313456755,1.6719327580617973,59.101790642271446,0
Pump,San Francisco,87.98032208499446,40.87907000583999,2.134722841703089,46.4774600820502,0
Turbine,Houston,55.676999526488714,45.42037797619567,0.9887104513987678,79.7967211645017,0
Turbine,New York,45.61108788594666,49.57466066377121,2.3423420609640306,42.304322989729414,0
Turbine,San Francisco,66.05354418540216,40.00360690455253,2.8932936071693494,42.22383409031529,0
Pump,Atlanta,61.907668619356315,41.05484796062689,1.690059051333804,50.39103369370542,0
Turbine,New York,60.84668400280404,39.446367556458135,1.7099624591852003,52.208705828002614,0
Compressor,New York,66.76366712280972,35.978899862689,2.3440534929559242,34.05584651640001,0
Compressor,Chicago,70.35728964269609,35.3552830424257,1.1378403506755208,71.61485708542409,0
Compressor,New York,86.53590705958207,24.57564249247224,1.5526892021514205,89.27308535642152,0
Turbine,Houston,75.6722304523765,21.27067449468572,3.131325963332217,58.584677117027326,0
Pump,Atlanta,80.42120159158546,49.54537504398087,2.6060237874339727,62.15419357755299,0
Compressor,San Francisco,93.51234093184935,19.920408252923398,0.6588781853600443,65.13479519086557,0
Pump,Chicago,81.12375854387706,31.29035226998436,1.3977159554863763,67.57179467185449,0
Compressor,Houston,83.89365304670591,29.857027261942335,2.514208157475661,54.56826171558631,0
Turbine,San Francisco,47.168928050578316,34.03747170915946,2.1587502854678915,53.01216683015379,0
Pump,Houston,75.17288690768238,23.047375595870548,2.069962575339458,72.95375254285489,0
Compressor,New York,63.35616398068646,30.963512615532196,1.6957741070285572,20.0,0
Turbine,Chicago,64.4817583208784,43.28785690999106,1.1647393248788467,36.762683104944976,1
Turbine,San Francisco,54.48718509678757,54.47329080018776,1.0906202429745062,45.956245543929654,0
Compressor,Chicago,109.25512717831393,31.920210925099816,1.7029623348445815,57.38906824945049,0
Turbine,Houston,64.03411122814023,12.819377396766754,0.8826940589833768,44.76312160995957,0
Compressor,New York,85.0513524354234,41.90619128818271,1.5183811980007864,52.10836496968656,0
Pump,Chicago,76.19039470255171,43.66241726741079,2.524706931698805,55.37202045046858,1
Compressor,Chicago,84.35400917727942,42.09007565267018,1.159057817097504,49.79882372674286,0
Pump,Chicago,87.87300716886557,20.42655365452852,0.5605576002168542,88.25874327390774,0
Pump,Atlanta,80.24220092781817,35.52828658746611,2.1239094291405207,73.88810724346634,0
Pump,Chicago,76.44495400731168,34.09247834195491,1.8228562374250565,48.20267795061173,0
Turbine,Chicago,75.06058510568438,45.794942542663435,1.7838627354128755,55.92661855059911,0
Compressor,Houston,56.313451942258254,50.6037549501804,0.9102032917044256,58.089194124714865,0
Compressor,San Francisco,59.894664340235785,53.98040784631827,1.5301490255647525,68.0162145819101,0
Turbine,Atlanta,86.00601851107425,30.977726846404043,1.7762037099497232,37.06396135848049,0
Pump,San Francisco,74.07077052360945,41.875856072999426,2.3278096968220874,44.96735846048198,0
Turbine,New York,57.596726285561,26.906277583680616,1.6589414582179052,31.233016990294864,0
Turbine,Houston,66.81718688108826,23.408483928267373,1.9708540084121373,58.35440473175314,0
Turbine,Houston,48.74405042620401,22.148628989802038,0.6340229145869596,54.38586898310657,0
Compressor,Houston,115.80420294349364,28.106907240050724,1.4900593699707332,42.135486232465006,0
Pump,Chicago,82.5107560938114,28.380019322970334,0.2103066351206806,53.48357973141781,1
Compressor,New York,57.32347378003341,29.63107198625943,1.1239867059107602,73.71138115607613,0
Pump,Houston,77.45658331931331,48.231722461508966,0.6174812549590553,50.866174531504576,1
Compressor,Atlanta,64.77690570677495,44.64405159735212,1.269156358415851,62.97788762119556,0
Pump,Atlanta,57.30697921506899,34.018357867976746,2.2100574735433858,66.82218675442621,0
Compressor,San Francisco,41.07620348639111,25.731292058906043,1.9106292075785276,40.62372822562861,0
Turbine,San Francisco,78.64910378652598,27.32391239294605,1.2763201562691113,67.61097831483852,0
Pump,Chicago,87.24191064909266,41.325299163141196,0.8654552226699169,62.72277514589201,0
Compressor,San Francisco,79.85394995686995,53.845788757325366,1.171305447226845,65.52764430836196,0
Pump,New York,77.27064221585172,44.10227927692332,0.8444986276617731,43.270730173328026,0
Compressor,Houston,66.27809651579513,30.053306496474427,2.0195525854722884,40.37745189912165,0
Pump,Atlanta,84.21911396112917,42.33061614400555,2.727794071243943,46.42833383530859,0
Turbine,San Francisco,89.92957528589031,60.102335400398886,1.957445069891905,59.511763963965514,0
Pump,Atlanta,57.265157280686324,33.7881886657811,1.3680425626346941,60.03887692676451,0
Pump,Houston,75.93010505078433,55.68503271461854,1.039957894092524,55.08539042877985,0
Turbine,New York,81.0145262277338,37.22843182110759,1.69670898023911,49.52313169381585,0
Turbine,New York,57.046434792741096,22.204370190108683,1.354337608624101,75.38962945103118,0
Pump,Atlanta,64.30880848212068,50.90318789387,2.241376230404562,37.44698348491586,0
Turbine,Chicago,78.79679522599038,42.34811725822652,1.6316474139760648,50.36820011070482,0
Turbine,New York,58.63653674171196,29.176133458955228,1.116340609983398,49.836356998351725,1
Turbine,New York,64.78709529469234,33.972412369127,0.8665931492809745,54.70784584870192,1
Turbine,San Francisco,67.71095360726774,43.722599829161766,2.3885267729351076,68.35422205055283,0
Pump,Chicago,76.65083166632714,32.764615741329095,2.0329009435968106,45.830424223267485,0
Turbine,San Francisco,67.82163323003546,43.8298128588371,1.8572090494392333,54.5680157934671,1
Turbine,Atlanta,58.6764080711614,42.70565523427848,1.2575582250856099,46.396356680574705,0
Pump,Atlanta,97.65212579252338,41.65497798367355,1.5905190642181597,57.40971861644601,0
Pump,Chicago,70.6451052982949,21.549289065445393,1.3138703828522784,47.506912378786325,0
Compressor,New York,70.72450794024876,59.33083467063469,1.6899297968572715,56.00872889351074,0
Pump,Atlanta,68.43473027938711,30.62992656526678,1.7695759323722473,46.87151519254877,0
Compressor,San Francisco,81.7063141462364,41.4655179839578,1.563992393408561,47.817291391246265,0
Turbine,Atlanta,75.45997923732673,38.1849541258361,1.5053627497368651,61.1007622590628,0
Turbine,Chicago,59.23969709451813,56.68293193607343,0.9078536929275534,52.76878228054424,0
Pump,Atlanta,74.07440375258489,26.296547961121775,1.7342242127940108,49.989653691507556,0
Pump,New York,85.27528979839117,34.471243983127394,0.07892871607578966,52.84676738508875,1
Turbine,Chicago,84.43823704244116,28.811115378387942,3.1344744408032983,39.060333534847544,0
Turbine,New York,82.73969338441287,29.68042590635556,1.9647562879964091,64.58296473304937,0
Pump,San Francisco,39.29493382853157,55.06759089814478,1.051431283927247,60.145342301928046,0
Compressor,New York,53.59675129863907,54.680940157455666,3.170242511374221,54.7935301599601,1
Pump,Chicago,77.03481250535073,46.4784377951985,2.067880458898954,75.16292131779721,0
Turbine,Chicago,87.3084843191422,37.960501043365205,-0.31349144440017973,73.31945777383075,0
Pump,San Francisco,57.3873060275468,20.851358470770563,1.7974434318971642,62.51043642360216,0
Compressor,Houston,61.18208384332145,46.39751602752838,1.6906515952213965,39.71373536472843,0
Compressor,Houston,72.96868878667527,39.542810286518,1.3128512098752907,46.473343655828785,0
Turbine,Chicago,87.79222863232698,22.36178998283139,2.3087684926149272,47.245604952870934,0
Pump,Houston,83.12147904814631,51.96316175489792,2.159563862884367,24.958955071017684,1
Turbine,Chicago,79.48763900215903,38.87513307769003,1.9242118138463957,54.29347281505615,0
Pump,Atlanta,60.93288822279818,53.32308066299457,0.8015514162805413,30.335631039766657,0
Pump,Chicago,61.85363441779186,31.981113421960313,0.8637400744007588,62.64661592252037,0
Pump,Chicago,37.451289842892265,41.56907082067821,2.425603253765554,41.62822778864132,0
Compressor,Atlanta,77.75945586977232,40.97692963801049,3.9334304379389247,38.97985599688269,0
Compressor,Chicago,67.08812551264444,44.241089559605825,-0.0064464046749377335,39.124813430676866,0
Turbine,Chicago,48.9935575542528,28.017173590478556,1.5990190337383268,69.57187569947035,0
Turbine,San Francisco,120.46359135132877,50.52087454457009,1.0855344503652593,53.24788025255526,0
Pump,Chicago,83.46179031544249,33.88191785367035,0.7502008102302407,75.42019913761558,0
Compressor,Chicago,86.46894351277402,51.90264957085338,1.6224940464844153,55.414014676204516,0
Pump,Houston,65.90492840943591,53.320152070246735,1.349569102614017,44.92602239443321,0
Pump,New York,80.83339315024047,53.253704318706035,0.419544423152286,52.83768851158666,0
Turbine,Atlanta,102.36288041989798,24.305299218277,0.8633614580637556,73.78979650686357,1
Turbine,San Francisco,71.63896774029347,23.53236066090282,1.0578997808701218,52.97539355729063,0
Compressor,Houston,22.04999009371567,40.828700767046946,1.8063315056482339,52.85862570984096,0
Compressor,Chicago,67.76164061094092,38.392824499275406,1.7706354178098938,58.872847001324956,0
Turbine,Houston,90.40055084054012,47.392927945033094,1.7701325583774807,81.29428673852625,0
Compressor,Houston,45.69004366078113,24.75409643743435,0.5959964297665721,74.33243135088748,1
Pump,Houston,75.87268312861596,40.54894271894477,2.4469987157557966,78.4842976775332,1
Pump,Chicago,56.86494416034191,32.16566094552006,0.7095672858305333,45.3385952689829,0
Compressor,San Francisco,82.56495370324762,39.872094334157495,2.835454353173283,58.30230498579378,0
Turbine,San Francisco,83.54042310978551,38.00844895647174,2.1472997891567593,70.27488576912917,0
Compressor,Chicago,87.48222640823202,27.082204454430684,-0.428188,52.25956457668594,1
Turbine,Chicago,52.32095448386733,18.650390760251152,1.7048643821987475,48.841035965144016,0
Compressor,New York,71.51253616875712,36.023807013924454,2.367076770183047,33.722515826748605,1
Turbine,Atlanta,84.1775743185241,41.89648759511409,0.6255175508459712,36.40444510588737,0
Turbine,New York,52.197328560449634,45.64731808525289,2.2430240047129164,60.847059220713135,0
Pump,San Francisco,64.34632000406603,29.943856436234586,1.0672795164847084,45.110509121490935,1
Turbine,Atlanta,83.39881667019564,27.485523833758187,0.6866001163580691,55.70114882319665,1
Turbine,San Francisco,36.08735814209843,35.64064147664087,2.046564652632018,52.42269687422901,0
Compressor,San Francisco,61.90952896574632,31.167113210312365,1.159782084652633,48.89708326183157,0
Compressor,San Francisco,81.50946960468976,36.84498889088523,-0.0322715871145578,39.433910444435426,1
Turbine,San Francisco,63.75309042947204,40.07117577924558,-0.25686537494889894,56.346990048966056,0
Compressor,San Francisco,99.0960400564526,30.578424261914876,1.2731704155027714,63.037257751018075,0
Compressor,New York,81.55569106985067,32.5593626189981,2.4654596128689525,46.571253199762545,0
Turbine,San Francisco,48.78697770883706,49.729947089458655,2.585470816007531,79.18100292798604,0
Compressor,Atlanta,93.75070358021753,45.9375881800983,2.783814964580568,69.89255052448497,0
Pump,Chicago,73.37967120024393,38.082745633915124,0.5703084455697025,59.81284846941981,0
Pump,Chicago,79.65619024841064,42.07333549089037,1.6438102899115985,68.50366781785047,0
Turbine,San Francisco,68.77613193225092,44.67852527857159,2.8436628368500965,49.64243655566681,1
Compressor,Houston,43.01533412478221,43.16080310419688,1.0901864049375736,49.812425668948315,0
Compressor,New York,70.46090209361942,39.316388277916246,1.4419504336119546,32.14600029276728,0
Turbine,New York,55.39902843694473,40.6011953600759,1.5490768752500144,38.6643427270794,0
Pump,Houston,101.380189456435,33.520994315286984,-0.0010568126164343106,48.37213629960572,0
Compressor,New York,56.292860620802784,47.33362910000402,1.8209210627454,68.77952777227355,0
Compressor,Atlanta,70.10793882364388,47.043599226141936,1.7329457506150934,61.85512995180918,0
Pump,New York,64.09984850974006,44.14424210150771,0.8615016073093552,42.22273434857966,0
Compressor,New York,81.33155821574982,53.854897955516066,1.550874086633079,90.0,0
Compressor,San Francisco,47.43173939896743,19.250371216998204,2.573367183500037,53.00950347180785,0
Pump,Houston,69.44501954567086,40.25097679747089,1.5805249141827875,49.77383492053702,0
Pump,San Francisco,90.02711743627333,20.25690611120075,1.5673284200844018,68.65246767894197,0
Pump,Houston,61.55275712218123,20.253602160901842,1.4745872942730787,20.0,0
Pump,Atlanta,63.26768976687334,36.389818864540864,1.8213838472634958,68.32098918346617,0
Pump,Houston,65.80870115683025,42.710746109326095,2.573416734837322,44.288890472080254,0
Pump,Houston,59.80535200278876,32.85508977951373,1.382470746837779,46.68880724213657,0
Compressor,San Francisco,82.60126640291759,25.62184647367978,1.2935195644429418,68.85457817272784,0
Turbine,San Francisco,77.06686405033126,40.395388332844675,0.7597058936155043,55.85670574939415,0
Turbine,Houston,90.68649693283044,15.758662517459534,2.1695166252273177,35.70465959018522,0
Compressor,San Francisco,84.57720735615315,36.63993834172854,0.30735548598841445,74.06041210936394,0
Pump,Houston,84.88320315307382,47.588487053657204,2.0207519163712018,78.41062119488622,0
Compressor,New York,80.34033360530542,36.65459877485523,1.7490012448952166,82.50801672518284,0
Pump,Chicago,87.87690679802542,44.46044498677006,2.3935319386057854,28.728015569045482,0
Pump,Atlanta,51.07620627485994,30.300115588576254,1.6150531580567644,68.7994133898865,0
Compressor,Houston,56.52675692374285,15.78080729982253,1.643067208679931,38.19159681646312,0
Compressor,New York,54.23269930248338,32.03591733799596,1.0007014309038513,68.3414395305011,0
Compressor,Chicago,60.17137904274504,21.53349409529364,0.6249674657535607,76.03512586839192,0
Turbine,New York,80.97809694737745,17.333209465787046,2.602018296880072,61.58230775812241,1
Turbine,New York,73.34228423658176,21.356424781635088,1.4516396759834156,48.625241342045854,1
Turbine,Houston,80.71783300278355,28.506607126384754,1.1231126870168993,70.14743401288142,0
Pump,Atlanta,97.41562702387746,33.72370187474074,1.283417469844301,50.7010676344909,0
Pump,New York,61.21468708247739,29.68629322353396,0.2647914212106155,53.57299058871873,0
Pump,Chicago,69.8998036393147,38.9982577575459,3.036033942952349,73.80630554664212,0
Pump,New York,70.91801506485996,31.99578948245,2.0191409132906877,21.64986108650381,0
Turbine,Chicago,65.43677258192572,34.83313818814922,1.3503288883208584,86.29152092398627,0
Turbine,Houston,97.37104158492454,32.77004369035473,2.1680764913990376,72.49108213934971,0
Compressor,Atlanta,83.22930241594554,34.5506111359584,1.6694571211169003,49.302697140592485,0
Pump,New York,69.82169762059078,32.05800879270196,3.248211168659693,39.08624437201662,0
Compressor,Houston,78.13923057323053,40.00907801021494,1.0675053987228966,73.67972078956424,0
Pump,New York,72.34941238180409,34.04803559707918,0.96794559666131,59.637519613301684,0
Pump,New York,74.47339839317196,26.78293646107418,3.414701798668408,70.37138570546897,1
Turbine,San Francisco,85.02815437333047,40.40850758833706,2.346508626016924,57.74224487640028,0
Pump,Chicago,49.14223376395299,54.081866899405256,1.9617819059374348,65.15136421493852,0
Compressor,Chicago,51.94445754572199,47.00915869599275,1.8974092395951752,48.837383709425104,0
Pump,San Francisco,65.90050071600174,48.52671151161303,2.6464046409120003,45.966450196482796,0
Pump,Atlanta,91.17002402849556,29.10354475244248,2.2964862537407273,47.69671281426999,0
Pump,Atlanta,76.13288879772574,32.67648203626842,1.5674230795447872,28.11777428713697,0
Turbine,Atlanta,72.60820638578741,30.222149370118707,1.0670207959347648,20.0,0
Pump,Houston,77.9071707663573,16.609737523783316,1.069308300918948,54.54315002738296,0
Turbine,Chicago,84.77406060095174,23.840443903354334,2.0436555432647543,61.019967978540954,0
Compressor,Chicago,60.13497621778128,28.08771438192911,1.2205258907694465,39.795997801001306,0
Compressor,Atlanta,72.94813825668892,4.367012888229482,2.328868969938682,63.06880448675235,0
Pump,San Francisco,92.81973183518285,33.32312684257447,1.146902512658242,72.52575673636468,0
Pump,Chicago,71.03483628364677,41.85988906649364,1.125682730347451,64.38947092838418,0
Compressor,New York,81.6768176824402,42.563207101380485,1.6958576773027192,45.775298451063534,0
Pump,Houston,58.8109375339128,29.786894102147198,2.4202682602262517,54.42101981269025,0
Turbine,Houston,72.85230986118765,37.41998773759901,0.711720449180852,59.65896757969202,0
Turbine,Chicago,73.36019393823379,33.86394211221378,2.1779923800861125,60.80485314409101,0
Turbine,New York,62.28041614388686,45.737692271439926,2.196567018709141,43.67650835340904,1
Pump,Atlanta,98.14841426168655,38.90597016300603,0.4680545970096994,35.264305449009335,0
Turbine,Houston,80.4143691971549,36.792515829058715,2.340391931029999,90.0,0
Pump,Atlanta,93.62780750248825,28.878184794396976,1.7280153847388116,64.60620338117872,0
Turbine,San Francisco,56.681750261269826,44.87675111410853,0.45415035731798614,37.02019354461915,0
Compressor,San Francisco,86.02541432338816,30.07438109756422,-0.428188,64.63189739013937,0
Turbine,Chicago,61.150081226979175,24.129777518838516,1.2732595779837177,45.961618635024735,0
Turbine,Houston,77.23176951539718,52.18808688824224,1.7725956628132058,25.52485105930086,0
Turbine,Houston,77.69954407144112,29.75529689097655,2.02168175526327,53.120619243239894,0
Compressor,Atlanta,112.25228326284218,58.253630306733115,2.1967188167729024,64.45007006302546,0
Compressor,San Francisco,66.16489060809917,32.546847447178905,2.497800237885906,65.08536773016833,0
Pump,Chicago,79.8524457429251,30.13788103341625,1.0390031204325598,30.276363930838585,0
Compressor,Chicago,57.321651965802346,50.94066665781075,0.8369275568251038,29.771808881143055,0
Compressor,New York,62.78730669900101,39.37150482127108,2.0967931074814232,60.453613328229835,0
Compressor,Chicago,59.8041201469092,50.95227157824589,1.4984104772222009,53.78135327047717,0
Compressor,San Francisco,61.74545122470836,32.74014844571587,1.0190347557335815,78.11798652005746,0
Pump,New York,47.994503627005706,11.561448398453816,2.445430160875283,66.39942780682283,0
Compressor,San Francisco,95.12036797971228,39.86952160376171,1.3118563330985782,54.259043836141245,0
Compressor,San Francisco,87.13828545549757,37.08911052705943,1.6125012794966915,27.27477167630014,0
Compressor,Chicago,56.23398102375399,29.52639928230586,1.6115306263415459,44.72956802668527,0
Pump,New York,58.81518007602493,13.849664025837324,2.1306050009355415,48.14372891945465,0
Pump,Atlanta,83.2357113679646,36.02370424511666,2.05986291935758,61.333957822086894,0
Turbine,San Francisco,75.79275210285243,14.144124680578617,2.0481436480099053,49.96662161692633,0
Turbine,Houston,99.02637422396106,23.53079238638648,2.6182519652028295,72.01367594843947,0
Turbine,Houston,33.52789315373804,30.98774549333897,1.6153437501344583,51.53703133321521,0
Turbine,Atlanta,75.52463451579656,35.85503183533869,0.6416110001221806,56.56024676066868,0
Compressor,New York,79.69452548652714,46.59083664615238,0.7536248091592519,50.887499736650355,0
Pump,San Francisco,63.319646260771236,41.252494012448864,1.0873613059083516,72.15862478872603,0
Compressor,New York,50.26542777269286,28.249026474535246,1.4373747224383653,82.13983178505029,0
Turbine,Atlanta,79.27640842743997,48.83534568201336,1.0350828542968082,52.875875277757345,0
Turbine,Atlanta,39.70756717943844,39.098322268703726,1.3629677606833739,51.87827164582929,0
Turbine,San Francisco,65.05272219385718,40.90799073555008,2.1286544592794057,46.5844577968855,0
Turbine,Houston,77.07357524577301,31.46497936858975,0.3295959742871706,34.86701790236413,1
Compressor,Houston,65.01504645885362,33.693922319990826,0.9268288628412255,74.33222743419168,0
Compressor,San Francisco,41.1379195318046,18.08342134011289,1.8277409896586438,59.26255806599457,1
Compressor,Chicago,105.06699987239459,41.56878646809183,2.8990201393839197,48.93738598545265,0
Pump,Chicago,51.37736049045505,33.53959907424468,0.8074862270498707,60.28853744644355,0
Turbine,Houston,86.92429961606933,38.758286115231044,1.3978995012229543,46.15369502073339,0
Compressor,Atlanta,51.36874510307537,38.426746689993266,2.0132879230874883,87.86040880572567,0
Pump,New York,64.02569168446102,13.48808893888814,0.7032246984817808,51.62695913363355,0
Turbine,Chicago,69.67250008142359,40.19550237919049,1.4084213771038205,71.3083387423604,0
Turbine,Atlanta,76.48485015445299,29.28785414154077,1.7344349706226156,36.12073176755055,0
Turbine,New York,86.0523786415868,13.434520694151495,2.431681521797129,66.6220898997681,1
Pump,Atlanta,78.75634977415052,37.39296035898142,1.4151849255120157,81.61750522028211,0
Turbine,San Francisco,82.523460390446,40.1314519580437,1.4959622422542014,42.64558576834223,0
Turbine,San Francisco,65.01531162053999,40.592201085908975,1.733661679582875,51.86662236123838,0
Pump,Houston,51.867544318178304,52.26382410294838,1.1227489457433497,62.820058970346416,0
Turbine,Atlanta,89.04965666385718,46.09569812586628,2.1986258639982834,48.865910762022466,0
Turbine,Houston,58.64029287044055,27.37285321742554,1.0131547023677014,68.18023184507851,0
Pump,Atlanta,67.41874390733545,18.03623089244674,1.810629563766868,78.43639331904458,0
Compressor,Houston,70.48749213042281,21.022167072682514,2.003917832469591,41.40657346300384,0
Compressor,Houston,88.63919957457993,23.181823408521026,2.713917262008907,67.12567386964423,0
Turbine,Chicago,83.40202373809433,38.542277846474015,0.6447422077189846,54.737112504103486,0
Compressor,Chicago,58.42757345080965,47.078314686085584,1.0312687082253882,31.579164110394725,0
Compressor,New York,57.56610542762482,42.77414411545795,1.7230685723793193,74.64860987546984,0
Pump,Houston,85.33426388809903,34.95873084684392,0.8571927915795048,41.606202969687175,0
Turbine,San Francisco,70.9615639037728,31.48756389533704,1.170186136061402,60.515340679299776,0
Pump,Atlanta,48.3471846307923,22.966872694984737,2.1709054351174544,26.400559985900244,0
