n_estimators,max_features,train_ratio,val_ratio,test_ratio,train_auc,train_logloss,train_accuracy,train_precision,train_recall,train_f1,val_auc,val_logloss,val_accuracy,val_precision,val_recall,val_f1,test_auc,test_logloss,test_accuracy,test_precision,test_recall,test_f1
41,log2,0.7,0.2,0.1,0.9984828666802916,0.23917261467347836,0.978854122017431,0.9876106194690265,0.7982832618025751,0.8829113924050633,0.4939006107717935,0.3891965083148576,0.8940529735132434,0.07142857142857142,0.005,0.009345794392523364,0.5135222222222222,0.38651256298461084,0.896,0.0,0.0,0.0
41,log2,0.8,0.1,0.1,0.9982561535252398,0.24048065260501986,0.977997249656207,0.9829457364341085,0.7934918648310388,0.8781163434903048,0.49113207547169807,0.39121009339752266,0.9000999000999002,0.0,0.0,0.0,0.48015555555555556,0.39450101680568167,0.894,0.0,0.0,0.0
41,log2,0.5,0.2,0.3,0.9972553996882655,0.23909362278387655,0.9727945589117823,0.9738903394255874,0.7474949899799599,0.8458049886621315,0.4886285397001666,0.41211247445341426,0.8940529735132434,0.25,0.03,0.05357142857142857,0.5069783950617284,0.3898179311313154,0.89,0.03125,0.0033333333333333335,0.006024096385542169
41,log2,0.5,0.3,0.2,0.9977742643696635,0.23944520704384287,0.9724,0.9787798408488063,0.7394789579158316,0.8424657534246576,0.4917141975308642,0.39126767053812805,0.894,0.125,0.01,0.018518518518518517,0.4936763888888889,0.39270573192651975,0.8975,0.2222222222222222,0.01,0.019138755980861243
41,0.3,0.6,0.2,0.2,0.9984640821167415,0.2342424506295682,0.9783333333333334,0.9916142557651991,0.7896494156928213,0.879182156133829,0.5045736111111111,0.3882561473782943,0.8955,0.09090909090909091,0.005,0.009478672985781991,0.48482777777777775,0.4114335680004582,0.892,0.0,0.0,0.0
41,0.3,0.7,0.15,0.15,0.9987551082451886,0.23290597900275192,0.977,0.9890909090909091,0.7782546494992847,0.8710968775020016,0.5044740740740741,0.38820357768538893,0.898,0.2857142857142857,0.013333333333333334,0.025477707006369428,0.5225185185185185,0.38360254568680957,0.894,0.0,0.0,0.0
41,0.3,0.7,0.2,0.1,0.9986833798850966,0.23291063128880465,0.9779968566938134,0.9857397504456328,0.7911301859799714,0.8777777777777778,0.48350638534147694,0.3902929961853824,0.895552223888056,0.0,0.0,0.0,0.4836111111111111,0.390046800105629,0.896,0.0,0.0,0.0
41,0.3,0.8,0.1,0.1,0.9985061187595607,0.2323960838624438,0.9782472809101138,0.9875195007800313,0.7922403003754693,0.8791666666666667,0.4683573806881244,0.3918940620827134,0.8991008991008991,0.3333333333333333,0.01,0.019417475728155338,0.5183222222222221,0.38422588661984275,0.895,0.0,0.0,0.0
41,0.3,0.5,0.2,0.3,0.9977051881540859,0.2311017697622773,0.9727945589117823,0.9689922480620154,0.751503006012024,0.8465011286681715,0.47129233759022765,0.4137058201242405,0.8925537231384307,0.14285714285714285,0.015,0.027149321266968326,0.5156950617283951,0.3874995286905229,0.891,0.034482758620689655,0.0033333333333333335,0.0060790273556231
41,0.3,0.5,0.3,0.2,0.9982902930945206,0.23343320377282617,0.9756,0.9820971867007673,0.7695390781563126,0.8629213483146068,0.49605123456790123,0.391734375854932,0.8956666666666667,0.11764705882352941,0.006666666666666667,0.012618296529968454,0.49702083333333336,0.39066550613565143,0.893,0.1111111111111111,0.01,0.01834862385321101
41,0.5,0.6,0.2,0.2,0.9989060951119236,0.22118731325621308,0.979,0.9916839916839917,0.7963272120200334,0.8833333333333333,0.4777333333333333,0.38895108232994824,0.896,0.1,0.005,0.009523809523809525,0.47880833333333334,0.3914561366803197,0.893,0.0,0.0,0.0
41,0.5,0.7,0.15,0.15,0.9991451728147244,0.22229585064648158,0.9792857142857143,0.9842657342657343,0.8054363376251789,0.8859166011014948,0.48324938271604945,0.3869004607287071,0.8966666666666666,0.2222222222222222,0.013333333333333334,0.025157232704402517,0.5144148148148148,0.3797684564129387,0.8926666666666667,0.07692307692307693,0.006666666666666667,0.012269938650306749
41,0.5,0.7,0.2,0.1,0.9989674591820515,0.21976934584778296,0.9791398771253036,0.9876543209876543,0.8011444921316166,0.8846761453396524,0.4643073292615214,0.3882005923915918,0.8960519740129935,0.1,0.005,0.009523809523809525,0.49201666666666666,0.3833484427447839,0.894,0.0,0.0,0.0
41,0.5,0.8,0.1,0.1,0.9989448616325963,0.2198856763032339,0.9802475309413676,0.9923195084485407,0.8085106382978723,0.8910344827586207,0.4524084350721421,0.38997509726214724,0.9020979020979021,0.75,0.03,0.057692307692307696,0.5086944444444444,0.41486827597648596,0.894,0.0,0.0,0.0
41,0.5,0.5,0.2,0.3,0.9987543976842574,0.2195168531809425,0.9769953990798159,0.9848484848484849,0.781563126252505,0.8715083798882681,0.4966116046640755,0.4023653094627364,0.8935532233883059,0.06666666666666667,0.005,0.009302325581395349,0.5019203703703703,0.3962897630352602,0.8923333333333333,0.10344827586206896,0.01,0.0182370820668693
41,0.5,0.5,0.3,0.2,0.9988446121302815,0.22092137693215663,0.9762,0.9846938775510204,0.7735470941883767,0.8664421997755332,0.484683950617284,0.386633823831746,0.895,0.14285714285714285,0.01,0.018691588785046728,0.5026222222222223,0.38459863938953087,0.895,0.08333333333333333,0.005,0.009433962264150943
42,sqrt,0.6,0.2,0.2,0.9983809342176478,0.241205980326728,0.9773333333333334,0.9832985386221295,0.7863105175292153,0.8738404452690167,0.4823,0.3950033648282978,0.895,0.0,0.0,0.0,0.49473055555555556,0.39388237635827444,0.8945,0.07692307692307693,0.005,0.009389671361502348
42,sqrt,0.7,0.15,0.15,0.9983044224649038,0.2408777218121452,0.9765714285714285,0.9872495446265938,0.7753934191702432,0.8685897435897436,0.5079703703703704,0.389151590867206,0.8966666666666666,0.14285714285714285,0.006666666666666667,0.012738853503184714,0.5054024691358026,0.38926116036828123,0.8953333333333333,0.1111111111111111,0.006666666666666667,0.012578616352201259
42,sqrt,0.7,0.2,0.1,0.9985532620296569,0.23909828644259332,0.9789969995713673,0.9876325088339223,0.7997138769670958,0.8837944664031621,0.4941837867851194,0.38906271631306655,0.895552223888056,0.09090909090909091,0.005,0.009478672985781991,0.5179666666666667,0.38499203610488186,0.897,0.0,0.0,0.0
42,sqrt,0.8,0.1,0.1,0.9982526769573077,0.2406044516529692,0.9767470933866733,0.9842022116903634,0.7797246558197747,0.8701117318435754,0.4920643729189789,0.3912658017274592,0.8991008991008991,0.0,0.0,0.0,0.48153333333333337,0.39466746702784444,0.893,0.0,0.0,0.0
42,sqrt,0.5,0.2,0.3,0.9972892451569806,0.2392132080203178,0.9739947989597919,0.974293059125964,0.7595190380761523,0.8536036036036037,0.4866032759578012,0.41274758135336825,0.8925537231384307,0.2,0.025,0.044444444444444446,0.5091086419753087,0.3895289877385229,0.89,0.08333333333333333,0.01,0.017857142857142856
42,sqrt,0.5,0.3,0.2,0.9979198565983334,0.23949887471179324,0.9728,0.984,0.7394789579158316,0.8443935926773455,0.49350123456790124,0.3909581446020929,0.8946666666666667,0.13636363636363635,0.01,0.018633540372670808,0.4921472222222223,0.3930197193239962,0.898,0.25,0.01,0.019230769230769232
42,log2,0.6,0.2,0.2,0.9983809342176478,0.241205980326728,0.9773333333333334,0.9832985386221295,0.7863105175292153,0.8738404452690167,0.4823,0.3950033648282978,0.895,0.0,0.0,0.0,0.49473055555555556,0.39388237635827444,0.8945,0.07692307692307693,0.005,0.009389671361502348
42,log2,0.7,0.15,0.15,0.9983044224649038,0.2408777218121452,0.9765714285714285,0.9872495446265938,0.7753934191702432,0.8685897435897436,0.5079703703703704,0.389151590867206,0.8966666666666666,0.14285714285714285,0.006666666666666667,0.012738853503184714,0.5054024691358026,0.38926116036828123,0.8953333333333333,0.1111111111111111,0.006666666666666667,0.012578616352201259
42,log2,0.7,0.2,0.1,0.9985532620296569,0.23909828644259332,0.9789969995713673,0.9876325088339223,0.7997138769670958,0.8837944664031621,0.4941837867851194,0.38906271631306655,0.895552223888056,0.09090909090909091,0.005,0.009478672985781991,0.5179666666666667,0.38499203610488186,0.897,0.0,0.0,0.0
42,log2,0.8,0.1,0.1,0.9982526769573077,0.2406044516529692,0.9767470933866733,0.9842022116903634,0.7797246558197747,0.8701117318435754,0.4920643729189789,0.3912658017274592,0.8991008991008991,0.0,0.0,0.0,0.48153333333333337,0.39466746702784444,0.893,0.0,0.0,0.0
42,log2,0.5,0.2,0.3,0.9972892451569806,0.2392132080203178,0.9739947989597919,0.974293059125964,0.7595190380761523,0.8536036036036037,0.4866032759578012,0.41274758135336825,0.8925537231384307,0.2,0.025,0.044444444444444446,0.5091086419753087,0.3895289877385229,0.89,0.08333333333333333,0.01,0.017857142857142856
42,log2,0.5,0.3,0.2,0.9979198565983334,0.23949887471179324,0.9728,0.984,0.7394789579158316,0.8443935926773455,0.49350123456790124,0.3909581446020929,0.8946666666666667,0.13636363636363635,0.01,0.018633540372670808,0.4921472222222223,0.3930197193239962,0.898,0.25,0.01,0.019230769230769232
42,0.3,0.6,0.2,0.2,0.9984999377163506,0.23416532790958278,0.9783333333333334,0.9916142557651991,0.7896494156928213,0.879182156133829,0.5051791666666667,0.38816435059600984,0.895,0.14285714285714285,0.01,0.018691588785046728,0.4884541666666667,0.4103544593257475,0.8935,0.0,0.0,0.0
42,0.3,0.7,0.15,0.15,0.9988481969957763,0.23276295117837423,0.9772857142857143,0.9891304347826086,0.7811158798283262,0.8729016786570744,0.5065333333333333,0.3873219708876964,0.8986666666666666,0.3333333333333333,0.013333333333333334,0.02564102564102564,0.5160543209876544,0.3846648953686201,0.8946666666666667,0.0,0.0,0.0
42,0.3,0.7,0.2,0.1,0.9987655834866135,0.23256297061723802,0.9778539791398771,0.9874551971326165,0.7882689556509299,0.8766905330151153,0.4816046640755136,0.3902823247238522,0.895552223888056,0.0,0.0,0.0,0.4842444444444445,0.3892391189879683,0.896,0.0,0.0,0.0
42,0.3,0.8,0.1,0.1,0.9985615700180783,0.23220378161004285,0.977622202775347,0.984375,0.7884856070087609,0.8756080611535789,0.46519422863485016,0.3927313883946949,0.9010989010989011,0.6666666666666666,0.02,0.038834951456310676,0.5142888888888888,0.3847982807036879,0.895,0.0,0.0,0.0
42,0.3,0.5,0.2,0.3,0.9977715430861723,0.23081240746885423,0.9737947589517904,0.9742268041237113,0.7575150300601202,0.8523111612175873,0.47251110494169907,0.41293254312504324,0.8935532233883059,0.15789473684210525,0.015,0.0273972602739726,0.5146574074074074,0.38768106549494297,0.8906666666666667,0.03333333333333333,0.0033333333333333335,0.006060606060606061
42,0.3,0.5,0.3,0.2,0.9984461257551762,0.23332010297374603,0.9756,0.9820971867007673,0.7695390781563126,0.8629213483146068,0.4952148148148149,0.39139399005768366,0.8956666666666667,0.11764705882352941,0.006666666666666667,0.012618296529968454,0.4922736111111111,0.39125371160869166,0.8935,0.11764705882352941,0.01,0.018433179723502304
42,0.5,0.6,0.2,0.2,0.998974406211179,0.22138813564028986,0.9788333333333333,0.9957983193277311,0.7913188647746243,0.881860465116279,0.4792388888888889,0.3884672094808446,0.895,0.08333333333333333,0.005,0.009433962264150943,0.48030277777777786,0.39132789053168204,0.894,0.0,0.0,0.0
42,0.5,0.7,0.15,0.15,0.9992101078944029,0.22208107257857662,0.9782857142857143,0.9875222816399287,0.7925608011444921,0.8793650793650793,0.48418765432098765,0.38633618536818115,0.8973333333333333,0.25,0.013333333333333334,0.02531645569620253,0.5102123456790123,0.3800335676412375,0.8953333333333333,0.1111111111111111,0.006666666666666667,0.012578616352201259
42,0.5,0.7,0.2,0.1,0.9990458023934419,0.21981715707248362,0.9792827546792399,0.9911347517730497,0.7997138769670958,0.885193982581156,0.46521238200999443,0.3879972671243461,0.8960519740129935,0.16666666666666666,0.01,0.018867924528301886,0.49696111111111113,0.3823507452220867,0.894,0.0,0.0,0.0
42,0.5,0.8,0.1,0.1,0.998987449589765,0.21993745126170033,0.9797474684335542,0.9907550077041603,0.804755944931164,0.888121546961326,0.45507214206437296,0.389333318904488,0.8991008991008991,0.4,0.02,0.0380952380952381,0.5069166666666667,0.41488663950122384,0.895,0.0,0.0,0.0
42,0.5,0.5,0.2,0.3,0.9987744377644178,0.21941062856236193,0.9775955191038208,0.9825436408977556,0.7895791583166333,0.8755555555555555,0.4959217101610216,0.4026196954707616,0.8925537231384307,0.058823529411764705,0.005,0.009216589861751152,0.5038561728395062,0.3960552724707819,0.8913333333333333,0.09375,0.01,0.018072289156626505
42,0.5,0.5,0.3,0.2,0.9988512906728809,0.22118195452039882,0.9764,0.9822784810126582,0.7775551102204409,0.8680089485458613,0.48337654320987655,0.38651888357147995,0.8953333333333333,0.15,0.01,0.01875,0.5019416666666667,0.3840191726158607,0.895,0.08333333333333333,0.005,0.009433962264150943
43,sqrt,0.6,0.2,0.2,0.9985017923163305,0.24116688554859592,0.9771666666666666,0.9852941176470589,0.7829716193656093,0.8725581395348837,0.48049444444444445,0.3951137380013744,0.8945,0.07692307692307693,0.005,0.009389671361502348,0.49372222222222223,0.3936663327360917,0.895,0.08333333333333333,0.005,0.009433962264150943
43,sqrt,0.7,0.15,0.15,0.9984322492126623,0.24083005973231353,0.9755714285714285,0.9852941176470589,0.7668097281831188,0.8624296057924377,0.5088098765432099,0.3887215529907432,0.8973333333333333,0.16666666666666666,0.006666666666666667,0.01282051282051282,0.5107950617283952,0.3882778802070391,0.896,0.125,0.006666666666666667,0.012658227848101266
43,sqrt,0.7,0.2,0.1,0.9986045825101619,0.2391033644118751,0.9791398771253036,0.9893805309734514,0.7997138769670958,0.884493670886076,0.4944225430316491,0.38890045146394164,0.8960519740129935,0.1,0.005,0.009523809523809525,0.5175111111111111,0.38522869288256134,0.897,0.0,0.0,0.0
43,sqrt,0.8,0.1,0.1,0.998385655680712,0.24055663871960017,0.9783722965370671,0.9845201238390093,0.7959949937421777,0.8802768166089966,0.4901109877913429,0.3914032988590584,0.8991008991008991,0.0,0.0,0.0,0.4857,0.39383566168916184,0.894,0.0,0.0,0.0
43,sqrt,0.5,0.2,0.3,0.9973511467379202,0.23893519396627222,0.9735947189437888,0.9741602067183462,0.7555110220440882,0.8510158013544018,0.484647418101055,0.41293497235640964,0.8925537231384307,0.2,0.025,0.044444444444444446,0.5088641975308641,0.3896616832218227,0.89,0.058823529411764705,0.006666666666666667,0.011976047904191617
43,sqrt,0.5,0.3,0.2,0.9979861967881553,0.23968498461638588,0.9728,0.978891820580475,0.7434869739478958,0.8451025056947609,0.4954320987654321,0.3903778506466965,0.895,0.14285714285714285,0.01,0.018691588785046728,0.49130277777777775,0.39332849648399315,0.8975,0.2222222222222222,0.01,0.019138755980861243
43,log2,0.6,0.2,0.2,0.9985017923163305,0.24116688554859592,0.9771666666666666,0.9852941176470589,0.7829716193656093,0.8725581395348837,0.48049444444444445,0.3951137380013744,0.8945,0.07692307692307693,0.005,0.009389671361502348,0.49372222222222223,0.39366633273609175,0.895,0.08333333333333333,0.005,0.009433962264150943
43,log2,0.7,0.15,0.15,0.9984322492126623,0.24083005973231353,0.9755714285714285,0.9852941176470589,0.7668097281831188,0.8624296057924377,0.5088098765432099,0.3887215529907432,0.8973333333333333,0.16666666666666666,0.006666666666666667,0.01282051282051282,0.5107950617283952,0.3882778802070391,0.896,0.125,0.006666666666666667,0.012658227848101266
43,log2,0.7,0.2,0.1,0.9986045825101619,0.2391033644118751,0.9791398771253036,0.9893805309734514,0.7997138769670958,0.884493670886076,0.4944225430316491,0.38890045146394164,0.8960519740129935,0.1,0.005,0.009523809523809525,0.5175111111111111,0.38522869288256134,0.897,0.0,0.0,0.0
43,log2,0.8,0.1,0.1,0.9983856556807119,0.24055663871960017,0.9783722965370671,0.9845201238390093,0.7959949937421777,0.8802768166089966,0.4901109877913429,0.3914032988590584,0.8991008991008991,0.0,0.0,0.0,0.4857,0.39383566168916184,0.894,0.0,0.0,0.0
43,log2,0.5,0.2,0.3,0.9973511467379202,0.23893519396627222,0.9735947189437888,0.9741602067183462,0.7555110220440882,0.8510158013544018,0.4846488062187673,0.41293497235640964,0.8925537231384307,0.2,0.025,0.044444444444444446,0.5088641975308641,0.3896616832218227,0.89,0.058823529411764705,0.006666666666666667,0.011976047904191617
43,log2,0.5,0.3,0.2,0.9979861967881554,0.23968498461638588,0.9728,0.978891820580475,0.7434869739478958,0.8451025056947609,0.4954327160493827,0.3903778506466965,0.895,0.14285714285714285,0.01,0.018691588785046728,0.49130277777777775,0.39332849648399315,0.8975,0.2222222222222222,0.01,0.019138755980861243
43,0.3,0.6,0.2,0.2,0.9985595940157004,0.2340923187727767,0.9778333333333333,0.9894957983193278,0.7863105175292153,0.8762790697674419,0.5026347222222222,0.38819720837133176,0.897,0.2,0.01,0.01904761904761905,0.48830833333333334,0.3940158051651208,0.894,0.0,0.0,0.0
43,0.3,0.7,0.15,0.15,0.9989471889354257,0.2323930519398039,0.976,0.9925788497217068,0.765379113018598,0.864297253634895,0.5067037037037038,0.38691768553206124,0.8993333333333333,0.4,0.013333333333333334,0.025806451612903226,0.5180148148148148,0.3841319134191683,0.8953333333333333,0.0,0.0,0.0
43,0.3,0.7,0.2,0.1,0.9987828417012966,0.2324499495188038,0.9779968566938134,0.9857397504456328,0.7911301859799714,0.8777777777777778,0.4850777345918934,0.3894628942255664,0.8950524737631185,0.0,0.0,0.0,0.48260000000000003,0.3891345842834825,0.896,0.0,0.0,0.0
43,0.3,0.8,0.1,0.1,0.9986074607147823,0.23248680630351223,0.9782472809101138,0.9860031104199067,0.7934918648310388,0.8793342579750347,0.468157602663707,0.3921348304839239,0.9000999000999002,0.5,0.02,0.038461538461538464,0.5186999999999999,0.3837760807108933,0.896,0.0,0.0,0.0
43,0.3,0.5,0.2,0.3,0.9978712981518593,0.230623882513023,0.9745949189837968,0.9744897959183674,0.7655310621242485,0.8574635241301908,0.4712146029983343,0.3973921567250816,0.8940529735132434,0.16666666666666666,0.015,0.027522935779816515,0.5163654320987654,0.3878086657094551,0.8903333333333333,0.03225806451612903,0.0033333333333333335,0.006042296072507553
43,0.3,0.5,0.3,0.2,0.9985467491303425,0.2332131193387675,0.9756,0.9870801033591732,0.7655310621242485,0.8623024830699775,0.49762037037037044,0.3908996344596613,0.8953333333333333,0.1111111111111111,0.006666666666666667,0.012578616352201259,0.4922680555555556,0.39100420228717725,0.893,0.1111111111111111,0.01,0.01834862385321101
43,0.5,0.6,0.2,0.2,0.9990829003099964,0.22139863590340392,0.9783333333333334,0.9957716701902748,0.7863105175292153,0.878731343283582,0.48065,0.38805032425444275,0.8965,0.1111111111111111,0.005,0.009569377990430622,0.48237222222222226,0.39090817107317594,0.894,0.0,0.0,0.0
43,0.5,0.7,0.15,0.15,0.9992384886110454,0.22187203166041541,0.978,0.9874776386404294,0.7896995708154506,0.8775834658187599,0.48674074074074075,0.3854092147936273,0.898,0.2857142857142857,0.013333333333333334,0.025477707006369428,0.5118320987654321,0.37896226472409245,0.8953333333333333,0.1111111111111111,0.006666666666666667,0.012578616352201259
43,0.5,0.7,0.2,0.1,0.9990639689352135,0.21972507434262895,0.979854264894985,0.9929328621908127,0.804005722460658,0.8885375494071146,0.4651013325930039,0.38785459943199163,0.8960519740129935,0.16666666666666666,0.01,0.018867924528301886,0.49912777777777784,0.3816647052669056,0.894,0.0,0.0,0.0
43,0.5,0.8,0.1,0.1,0.9990623696287027,0.2199500053602592,0.9793724215526941,0.9922360248447205,0.799749687108886,0.8856548856548857,0.4578912319644839,0.3887007999161584,0.8981018981018981,0.25,0.01,0.019230769230769232,0.5100055555555555,0.41350783676076347,0.896,0.0,0.0,0.0
43,0.5,0.5,0.2,0.3,0.9988928969049211,0.21964659700001282,0.9769953990798159,0.9848484848484849,0.781563126252505,0.8715083798882681,0.4954233759022765,0.40314164247680406,0.8935532233883059,0.11764705882352941,0.01,0.018433179723502304,0.5042685185185185,0.3961721089754568,0.8916666666666667,0.0967741935483871,0.01,0.01812688821752266
43,0.5,0.5,0.3,0.2,0.998826357447176,0.22132764340012012,0.9766,0.9823232323232324,0.779559118236473,0.8692737430167597,0.4800969135802469,0.3868877417493192,0.895,0.17391304347826086,0.013333333333333334,0.02476780185758514,0.4999527777777778,0.38433826699647594,0.895,0.08333333333333333,0.005,0.009433962264150943
44,sqrt,0.6,0.2,0.2,0.9986192503150502,0.24121723427376568,0.9786666666666667,0.9916492693110647,0.7929883138564274,0.8812615955473099,0.47916111111111115,0.39549412886053503,0.894,0.0,0.0,0.0,0.4933277777777778,0.3937186886780025,0.8945,0.07692307692307693,0.005,0.009389671361502348
44,sqrt,0.7,0.15,0.15,0.9985248838717836,0.24074276933233887,0.9762857142857143,0.990791896869245,0.7696709585121603,0.8663446054750402,0.5061234567901235,0.389536963374604,0.8973333333333333,0.25,0.013333333333333334,0.02531645569620253,0.5138765432098765,0.3870859213587799,0.8966666666666666,0.14285714285714285,0.006666666666666667,0.012738853503184714
44,sqrt,0.7,0.2,0.1,0.9986309239957307,0.23883209094474783,0.9781397342477497,0.989247311827957,0.7896995708154506,0.8782816229116945,0.49381177123820097,0.3887512711221706,0.8950524737631185,0.08333333333333333,0.005,0.009433962264150943,0.5171444444444444,0.3849333946581537,0.897,0.0,0.0,0.0
44,sqrt,0.8,0.1,0.1,0.9984828257544153,0.24033294356642654,0.9782472809101138,0.9844961240310077,0.7947434292866082,0.8795013850415513,0.49075471698113204,0.3905107761712366,0.8991008991008991,0.0,0.0,0.0,0.4863444444444444,0.39306874498255945,0.893,0.0,0.0,0.0
44,sqrt,0.5,0.2,0.3,0.9974526831440659,0.2390627173147325,0.9735947189437888,0.9741602067183462,0.7555110220440882,0.8510158013544018,0.48507495835646863,0.41316039911016605,0.8915542228885557,0.16,0.02,0.035555555555555556,0.5069962962962963,0.3900338145189366,0.8913333333333333,0.06666666666666667,0.006666666666666667,0.012121212121212121
44,sqrt,0.5,0.3,0.2,0.9980191442649797,0.23941912451365538,0.973,0.9789473684210527,0.7454909819639278,0.8464163822525598,0.4948037037037037,0.390238504581116,0.895,0.14285714285714285,0.01,0.018691588785046728,0.49207222222222224,0.3930908430222578,0.8975,0.2222222222222222,0.01,0.019138755980861243
44,log2,0.6,0.2,0.2,0.9986192503150502,0.24121723427376568,0.9786666666666667,0.9916492693110647,0.7929883138564274,0.8812615955473099,0.47916111111111115,0.39549412886053503,0.894,0.0,0.0,0.0,0.4933277777777778,0.3937186886780025,0.8945,0.07692307692307693,0.005,0.009389671361502348
44,log2,0.7,0.15,0.15,0.9985248838717836,0.24074276933233887,0.9762857142857143,0.990791896869245,0.7696709585121603,0.8663446054750402,0.5061234567901235,0.389536963374604,0.8973333333333333,0.25,0.013333333333333334,0.02531645569620253,0.5138765432098765,0.38708592135877984,0.8966666666666666,0.14285714285714285,0.006666666666666667,0.012738853503184714
44,log2,0.7,0.2,0.1,0.9986309239957307,0.23883209094474783,0.9781397342477497,0.989247311827957,0.7896995708154506,0.8782816229116945,0.49381177123820097,0.3887512711221706,0.8950524737631185,0.08333333333333333,0.005,0.009433962264150943,0.5171444444444444,0.3849333946581537,0.897,0.0,0.0,0.0
44,log2,0.8,0.1,0.1,0.9984828257544153,0.24033294356642654,0.9782472809101138,0.9844961240310077,0.7947434292866082,0.8795013850415513,0.49075471698113204,0.3905107761712366,0.8991008991008991,0.0,0.0,0.0,0.4863444444444444,0.39306874498255945,0.893,0.0,0.0,0.0
44,log2,0.5,0.2,0.3,0.9974526831440659,0.23906271731473244,0.9735947189437888,0.9741602067183462,0.7555110220440882,0.8510158013544018,0.48507634647418096,0.41316039911016605,0.8915542228885557,0.16,0.02,0.035555555555555556,0.5069962962962963,0.3900338145189366,0.8913333333333333,0.06666666666666667,0.006666666666666667,0.012121212121212121
44,log2,0.5,0.3,0.2,0.9980191442649797,0.23941912451365538,0.973,0.9789473684210527,0.7454909819639278,0.8464163822525598,0.49480308641975307,0.390238504581116,0.895,0.14285714285714285,0.01,0.018691588785046728,0.49207222222222224,0.3930908430222578,0.8975,0.2222222222222222,0.01,0.019138755980861243
44,0.3,0.6,0.2,0.2,0.9986115228151344,0.2342566404646441,0.9785,0.9916317991631799,0.7913188647746243,0.8802228412256268,0.5017486111111111,0.3880084942204221,0.897,0.2,0.01,0.01904761904761905,0.4864944444444444,0.3940659361483503,0.8935,0.0,0.0,0.0
44,0.3,0.7,0.15,0.15,0.9989916898991212,0.2321800686692629,0.9768571428571429,0.9908592321755028,0.7753934191702432,0.869983948635634,0.5067481481481482,0.3867123570394354,0.8986666666666666,0.3333333333333333,0.013333333333333334,0.02564102564102564,0.5165975308641975,0.38368017162236207,0.8946666666666667,0.0,0.0,0.0
44,0.3,0.7,0.2,0.1,0.9988666348752187,0.231940520814763,0.9779968566938134,0.9840142095914742,0.7925608011444921,0.8779714738510301,0.48561077179344814,0.3891918057349329,0.8935532233883059,0.0,0.0,0.0,0.4852666666666667,0.3882472422688576,0.896,0.0,0.0,0.0
44,0.3,0.8,0.1,0.1,0.9986785565289945,0.2323708233362708,0.977997249656207,0.9859594383775351,0.7909887359198998,0.8777777777777778,0.4700221975582686,0.39182257844285945,0.8991008991008991,0.3333333333333333,0.01,0.019417475728155338,0.5189555555555555,0.383761103533391,0.898,0.0,0.0,0.0
44,0.3,0.5,0.2,0.3,0.9979951013137386,0.2304626273178002,0.9743948789757951,0.9768637532133676,0.7615230460921844,0.8558558558558559,0.4719058856191005,0.39762216000138295,0.8930534732633684,0.1111111111111111,0.01,0.01834862385321101,0.5146703703703703,0.38826158161499447,0.89,0.058823529411764705,0.006666666666666667,0.011976047904191617
44,0.3,0.5,0.3,0.2,0.9986130893201645,0.23321786440325085,0.9752,0.9844961240310077,0.7635270541082164,0.8600451467268623,0.4985759259259259,0.3905906054855859,0.8956666666666667,0.15789473684210525,0.01,0.018808777429467086,0.4913972222222222,0.3911384006381206,0.8935,0.11764705882352941,0.01,0.018433179723502304
44,0.5,0.6,0.2,0.2,0.9990782638100469,0.2212752494234058,0.9791666666666666,0.991701244813278,0.7979966611018364,0.8843663274745606,0.4793611111111111,0.3878327588403654,0.8965,0.1111111111111111,0.005,0.009569377990430622,0.4820194444444444,0.39088451323069123,0.8955,0.09090909090909091,0.005,0.009478672985781991
44,0.5,0.7,0.15,0.15,0.9992028424309423,0.22187359340163929,0.9784285714285714,0.9858156028368794,0.7954220314735336,0.880443388756928,0.4875308641975309,0.38521132189816515,0.8986666666666666,0.3333333333333333,0.013333333333333334,0.02564102564102564,0.511841975308642,0.37872120647454266,0.8946666666666667,0.0,0.0,0.0
44,0.5,0.7,0.2,0.1,0.9990948520562255,0.21944170825000556,0.979854264894985,0.9911971830985915,0.8054363376251789,0.8887134964483031,0.46587590227651304,0.3875062275087147,0.896551724137931,0.18181818181818182,0.01,0.018957345971563982,0.4992833333333333,0.3809549466335932,0.894,0.0,0.0,0.0
44,0.5,0.8,0.1,0.1,0.9990893130301767,0.2200763856992907,0.9801225153144143,0.99079754601227,0.8085106382978723,0.8904203997243281,0.4615982241953385,0.38789114447431144,0.8981018981018981,0.25,0.01,0.019230769230769232,0.5092777777777777,0.41379513254719186,0.895,0.0,0.0,0.0
44,0.5,0.5,0.2,0.3,0.9989441104431085,0.21971070997273254,0.9773954790958191,0.9825,0.7875751503006012,0.8743047830923248,0.49662965019433647,0.40326607811112636,0.8940529735132434,0.16666666666666666,0.015,0.027522935779816515,0.5050080246913581,0.3960994997553983,0.892,0.1,0.01,0.01818181818181818
44,0.5,0.5,0.3,0.2,0.99891184279245,0.22131262362141318,0.977,0.98,0.7855711422845691,0.8720800889877642,0.4812197530864198,0.38674421602413045,0.8943333333333333,0.13043478260869565,0.01,0.018575851393188854,0.49788611111111114,0.38486669420838815,0.895,0.08333333333333333,0.005,0.009433962264150943
