n_estimators,max_features,train_ratio,val_ratio,test_ratio,train_auc,train_logloss,train_accuracy,train_precision,train_recall,train_f1,val_auc,val_logloss,val_accuracy,val_precision,val_recall,val_f1,test_auc,test_logloss,test_accuracy,test_precision,test_recall,test_f1,split_label,overfit_auc
12,log2,0.7,0.15,0.15,0.9829657803482382,0.2482979355414913,0.963,0.9044117647058824,0.703862660944206,0.7916331456154465,0.5083432098765432,0.5106829395306103,0.8826666666666667,0.09375,0.02,0.03296703296703297,0.468041975308642,0.5908885481655217,0.8753333333333333,0.10638297872340426,0.03333333333333333,0.050761421319796954,70/15/15,0.474622570471695
13,0.5,0.5,0.3,0.2,0.9866157553943702,0.22698496326756362,0.9628,0.9287671232876712,0.6793587174348698,0.7847222222222222,0.4913092592592593,0.5808737257564549,0.8826666666666667,0.09375,0.02,0.03296703296703297,0.5073138888888888,0.5224824441712334,0.887,0.11764705882352941,0.02,0.03418803418803419,50/30/20,0.4953064961351109
12,0.5,0.5,0.3,0.2,0.9846812042213733,0.22713954416151,0.9586,0.8945945945945946,0.6633266533066132,0.761795166858458,0.48328209876543216,0.5951551370135053,0.8813333333333333,0.08823529411764706,0.02,0.03260869565217391,0.51525,0.5225271072005462,0.882,0.125,0.03,0.04838709677419355,50/30/20,0.5013991054559411
12,0.3,0.8,0.1,0.1,0.9857889201780002,0.23887992679515596,0.9624953119139893,0.9017713365539453,0.7008760951188986,0.7887323943661971,0.45044950055493893,0.7113660755120912,0.8811188811188811,0.08695652173913043,0.02,0.032520325203252036,0.4770666666666667,0.6675965114102478,0.879,0.1111111111111111,0.03,0.047244094488188976,80/10/10,0.5353394196230613
12,0.3,0.6,0.2,0.2,0.9829217615361527,0.2421417613221446,0.964,0.9154013015184381,0.7045075125208681,0.7962264150943397,0.48937222222222226,0.5220795445027454,0.88,0.08333333333333333,0.02,0.03225806451612903,0.4864013888888889,0.5788209844196792,0.8725,0.04918032786885246,0.015,0.022988505747126436,60/20/20,0.4935495393139305
12,0.5,0.5,0.2,0.3,0.9834419951013136,0.2268234902837867,0.9587917583516703,0.8906666666666667,0.6693386773547094,0.7643020594965675,0.4703373126041088,0.7202610230923797,0.8780609695152424,0.07692307692307693,0.02,0.031746031746031744,0.49404259259259264,0.6287403079398014,0.879,0.1111111111111111,0.03,0.047244094488188976,50/20/30,0.5131046824972048
10,0.3,0.7,0.2,0.1,0.9776959147989193,0.23954259475437398,0.9588512644663524,0.8743169398907104,0.6866952789699571,0.7692307692307693,0.48853414769572456,0.6679996053596085,0.8775612193903048,0.07547169811320754,0.02,0.03162055335968379,0.4971611111111111,0.6000463543419904,0.88,0.14285714285714285,0.04,0.0625,70/20/10,0.4891617671031947
27,0.5,0.5,0.3,0.2,0.9974528038525394,0.2221100058343625,0.9716,0.9811320754716981,0.7294589178356713,0.8367816091954023,0.47941543209876547,0.4332177759559236,0.8936666666666667,0.1724137931034483,0.016666666666666666,0.030395136778115502,0.49460972222222227,0.38796506421503413,0.893,0.1111111111111111,0.01,0.01834862385321101,50/30/20,0.518037371753774
32,0.5,0.5,0.3,0.2,0.9983334810033306,0.2209950327493966,0.9756,0.9796437659033079,0.7715430861723447,0.8632286995515696,0.4840598765432099,0.41100760135363057,0.8933333333333333,0.16666666666666666,0.016666666666666666,0.030303030303030304,0.49869305555555554,0.38773314506445533,0.893,0.0,0.0,0.0,50/30/20,0.5142736044601207
25,0.5,0.5,0.3,0.2,0.9968063209289051,0.2225833568908257,0.9696,0.977961432506887,0.7114228456913828,0.8236658932714617,0.4773376543209876,0.4452030692677406,0.8923333333333333,0.15151515151515152,0.016666666666666666,0.03003003003003003,0.4942041666666667,0.4051378591888934,0.8925,0.058823529411764705,0.005,0.009216589861751152,50/30/20,0.5194686666079175
28,0.5,0.5,0.3,0.2,0.997577469981064,0.2218471896093044,0.9708,0.978319783197832,0.7234468937875751,0.8317972350230415,0.4789351851851852,0.42216586520772936,0.8916666666666667,0.14285714285714285,0.016666666666666666,0.029850746268656716,0.4926291666666666,0.3885747690642467,0.892,0.05555555555555555,0.005,0.009174311926605505,50/30/20,0.5186422847958788
24,0.5,0.5,0.3,0.2,0.9965405149334438,0.22282468310934755,0.9684,0.9749303621169917,0.7014028056112225,0.8158508158508159,0.480129012345679,0.44546212093703474,0.891,0.13513513513513514,0.016666666666666666,0.02967359050445104,0.4952986111111111,0.404487997834295,0.893,0.1111111111111111,0.01,0.01834862385321101,50/30/20,0.5164115025877647
23,0.5,0.5,0.3,0.2,0.9962177187078,0.22333596594394808,0.9684,0.9696969696969697,0.7054108216432866,0.8167053364269141,0.4839351851851852,0.4776321714551323,0.891,0.13513513513513514,0.016666666666666666,0.02967359050445104,0.4990055555555556,0.40442245988068104,0.893,0.0,0.0,0.0,50/30/20,0.5122825335226148
156,0.3,0.5,0.2,0.3,0.9995600089067024,0.22790270556055428,0.9847969593918784,0.993006993006993,0.8537074148296593,0.9181034482758621,0.4756718489727929,0.3902947089736128,0.8980509745127436,0.3,0.015,0.02857142857142857,0.5028456790123457,0.3848735425479122,0.893,0.0,0.0,0.0,50/20/30,0.5238881599339095
157,0.3,0.5,0.2,0.3,0.9995706969494546,0.22790592018201652,0.9845969193838767,0.9929906542056075,0.8517034068136272,0.9169363538295577,0.4755052748473071,0.3903353789246331,0.8980509745127436,0.3,0.015,0.02857142857142857,0.5035864197530865,0.3846989242111437,0.893,0.0,0.0,0.0,50/20/30,0.5240654221021475
133,0.3,0.5,0.2,0.3,0.9995871743486974,0.22819858035149299,0.9843968793758752,0.9976359338061466,0.845691382765531,0.9154013015184381,0.48021099389228206,0.3891436453597475,0.8975512243878061,0.2727272727272727,0.015,0.02843601895734597,0.5025753086419753,0.38520322327298945,0.8936666666666667,0.0,0.0,0.0,50/20/30,0.5193761804564153
154,0.3,0.5,0.2,0.3,0.9995626809173903,0.2278699463268992,0.9843968793758752,0.9952941176470588,0.8476953907815631,0.9155844155844156,0.4754553026096613,0.3903431886524638,0.8975512243878061,0.2727272727272727,0.015,0.02843601895734597,0.5035382716049382,0.38478511076062677,0.893,0.0,0.0,0.0,50/20/30,0.524107378307729
340,0.3,0.5,0.2,0.3,0.9996749053662881,0.2290412938166866,0.985997199439888,0.9953810623556582,0.8637274549098196,0.924892703862661,0.4787590227651305,0.3901310000913535,0.8975512243878061,0.2727272727272727,0.015,0.02843601895734597,0.504858024691358,0.38440198317992197,0.8936666666666667,0.047619047619047616,0.0033333333333333335,0.006230529595015576,50/20/30,0.5209158826011576
158,0.3,0.5,0.2,0.3,0.9995738142952572,0.22795668957285914,0.98499699939988,0.9930232558139535,0.8557114228456913,0.9192680301399354,0.4755941143808995,0.39030873018544865,0.8975512243878061,0.2727272727272727,0.015,0.02843601895734597,0.5033481481481481,0.3847518649616189,0.893,0.0,0.0,0.0,50/20/30,0.5239796999143577
167,0.3,0.5,0.2,0.3,0.9996152304609218,0.22826934416921127,0.9863972794558912,0.9976905311778291,0.8657314629258517,0.927038626609442,0.47471404775124937,0.3906418888253389,0.8975512243878061,0.2727272727272727,0.015,0.02843601895734597,0.5029938271604938,0.38494716464096185,0.8933333333333333,0.0,0.0,0.0,50/20/30,0.5249011827096725
169,0.3,0.5,0.2,0.3,0.9996236918281006,0.22826786677871902,0.9863972794558912,0.9976905311778291,0.8657314629258517,0.927038626609442,0.4761049416990561,0.39032146315530225,0.8975512243878061,0.2727272727272727,0.015,0.02843601895734597,0.5028617283950617,0.3848747547670969,0.8933333333333333,0.0,0.0,0.0,50/20/30,0.5235187501290446
168,0.3,0.5,0.2,0.3,0.9996152304609219,0.22828139277922443,0.985997199439888,0.9976798143851509,0.8617234468937875,0.9247311827956989,0.4759022765130483,0.39035010230063966,0.8975512243878061,0.2727272727272727,0.015,0.02843601895734597,0.5029827160493827,0.3848324674793574,0.8933333333333333,0.0,0.0,0.0,50/20/30,0.5237129539478736
164,0.3,0.5,0.2,0.3,0.9996072144288578,0.2282861819609026,0.9855971194238847,0.9976689976689976,0.8577154308617234,0.9224137931034483,0.47452526374236537,0.39079359527580804,0.8975512243878061,0.2727272727272727,0.015,0.02843601895734597,0.5034358024691358,0.384803135535136,0.893,0.0,0.0,0.0,50/20/30,0.5250819506864924
163,0.3,0.5,0.2,0.3,0.9996089957693164,0.22808568950601152,0.9851970394078816,0.9953379953379954,0.8557114228456913,0.9202586206896551,0.4748278734036647,0.3906613231418488,0.8975512243878061,0.2727272727272727,0.015,0.02843601895734597,0.5038061728395061,0.3848184050450253,0.8926666666666667,0.0,0.0,0.0,50/20/30,0.5247811223656517
131,0.3,0.5,0.2,0.3,0.9995800489868626,0.228174390369094,0.9837967593518704,0.9976190476190476,0.8396793587174348,0.911860718171926,0.480846751804553,0.3888802977899973,0.8975512243878061,0.2727272727272727,0.015,0.02843601895734597,0.502883950617284,0.3850636399647881,0.8943333333333333,0.0,0.0,0.0,50/20/30,0.5187332971823095
345,0.3,0.5,0.2,0.3,0.9996633266533066,0.22902060051556766,0.9857971594318864,0.9953703703703703,0.8617234468937875,0.9237379162191193,0.4782148806218767,0.39027314119692824,0.8970514742628686,0.25,0.015,0.02830188679245283,0.5045567901234568,0.38433907464457906,0.8936666666666667,0.047619047619047616,0.0033333333333333335,0.006230529595015576,50/20/30,0.5214484460314299
347,0.3,0.5,0.2,0.3,0.9996633266533066,0.22900716549951639,0.9861972394478896,0.9953917050691244,0.8657314629258517,0.9260450160771704,0.47822876179900065,0.39029209044308805,0.8970514742628686,0.25,0.015,0.02830188679245283,0.5044222222222222,0.3843477173591403,0.8933333333333333,0.045454545454545456,0.0033333333333333335,0.006211180124223602,50/20/30,0.521434564854306
342,0.3,0.5,0.2,0.3,0.9996651079937653,0.22902905367387238,0.9861972394478896,0.9953917050691244,0.8657314629258517,0.9260450160771704,0.4791088284286508,0.3900872648666323,0.8970514742628686,0.25,0.015,0.02830188679245283,0.5048753086419753,0.38435868951136165,0.8936666666666667,0.047619047619047616,0.0033333333333333335,0.006230529595015576,50/20/30,0.5205562795651144
348,0.3,0.5,0.2,0.3,0.9996633266533066,0.22901469671817862,0.9863972794558912,0.9954022988505747,0.8677354709418837,0.9271948608137045,0.47795946696279845,0.39036331439990335,0.8970514742628686,0.25,0.015,0.02830188679245283,0.504737037037037,0.3842769629398051,0.8933333333333333,0.045454545454545456,0.0033333333333333335,0.006211180124223602,50/20/30,0.5217038596905081
343,0.3,0.5,0.2,0.3,0.999669561344912,0.22900606409575838,0.9855971194238847,0.9953596287703016,0.8597194388777555,0.9225806451612903,0.4790782898389784,0.3901172552124363,0.8970514742628686,0.25,0.015,0.02830188679245283,0.5047716049382716,0.38430094734285997,0.8936666666666667,0.047619047619047616,0.0033333333333333335,0.006230529595015576,50/20/30,0.5205912715059337
346,0.3,0.5,0.2,0.3,0.9996659986639947,0.2290018508827832,0.9863972794558912,0.9954022988505747,0.8677354709418837,0.9271948608137045,0.4783287062742921,0.3902324856623957,0.8970514742628686,0.25,0.015,0.02830188679245283,0.5045222222222222,0.38436413304159517,0.8936666666666667,0.047619047619047616,0.0033333333333333335,0.006230529595015576,50/20/30,0.5213372923897026
160,0.3,0.5,0.2,0.3,0.9996023157425963,0.22799519898401988,0.9855971194238847,0.9930715935334873,0.8617234468937875,0.9227467811158798,0.47513603553581346,0.3904762673079177,0.8970514742628686,0.25,0.015,0.02830188679245283,0.5033543209876543,0.3848041865735577,0.8926666666666667,0.0,0.0,0.0,50/20/30,0.5244662802067828
330,log2,0.5,0.2,0.3,0.9995181474059229,0.2361527238378247,0.9843968793758752,0.9952941176470588,0.8476953907815631,0.9155844155844156,0.48764019988895063,0.3911837234218976,0.8970514742628686,0.25,0.015,0.02830188679245283,0.5074592592592593,0.38710061415977215,0.8933333333333333,0.045454545454545456,0.0033333333333333335,0.006211180124223602,50/20/30,0.5118779475169724
336,0.3,0.5,0.2,0.3,0.9996659986639946,0.2290957864198767,0.985997199439888,0.9953810623556582,0.8637274549098196,0.924892703862661,0.47862576346474184,0.3901583135189288,0.8970514742628686,0.25,0.015,0.02830188679245283,0.5042320987654321,0.38454986032848987,0.8936666666666667,0.047619047619047616,0.0033333333333333335,0.006230529595015576,50/20/30,0.5210402351992528
161,0.3,0.5,0.2,0.3,0.999604097083055,0.22803088496629656,0.9857971594318864,0.9953703703703703,0.8617234468937875,0.9237379162191193,0.47507773459189345,0.3904689796580671,0.8970514742628686,0.25,0.015,0.02830188679245283,0.5031246913580246,0.38477395444744494,0.893,0.0,0.0,0.0,50/20/30,0.5245263624911616
330,sqrt,0.5,0.2,0.3,0.9995181474059229,0.2361527238378247,0.9843968793758752,0.9952941176470588,0.8476953907815631,0.9155844155844156,0.48764019988895063,0.3911837234218976,0.8970514742628686,0.25,0.015,0.02830188679245283,0.5074592592592593,0.38710061415977215,0.8933333333333333,0.045454545454545456,0.0033333333333333335,0.006211180124223602,50/20/30,0.5118779475169724
166,0.3,0.5,0.2,0.3,0.9996112224448898,0.2282227411630626,0.9857971594318864,0.9976744186046511,0.8597194388777555,0.9235737351991389,0.47441143808995,0.3908170221526838,0.8970514742628686,0.25,0.015,0.02830188679245283,0.5023493827160493,0.3850990415996592,0.8933333333333333,0.0,0.0,0.0,50/20/30,0.5251997843549397
165,0.3,0.5,0.2,0.3,0.9996107771097751,0.22821045727385947,0.9847969593918784,0.9976470588235294,0.8496993987975952,0.9177489177489178,0.4739200444197668,0.3908899517081601,0.8970514742628686,0.25,0.015,0.02830188679245283,0.5033987654320988,0.384880774094698,0.893,0.0,0.0,0.0,50/20/30,0.5256907326900082
149,0.3,0.5,0.2,0.3,0.9995537742150968,0.22802628391813093,0.9833966793358672,0.9952380952380953,0.8376753507014028,0.9096844396082698,0.4772293170460855,0.39003413819568056,0.8970514742628686,0.25,0.015,0.02830188679245283,0.5029802469135802,0.3847652626570679,0.893,0.0,0.0,0.0,50/20/30,0.5223244571690113
155,0.3,0.5,0.2,0.3,0.9995595635715877,0.2278316686879701,0.9845969193838767,0.9929906542056075,0.8517034068136272,0.9169363538295577,0.4758217656857301,0.39028424787708604,0.8970514742628686,0.25,0.015,0.02830188679245283,0.5037209876543209,0.38473287871378586,0.893,0.0,0.0,0.0,50/20/30,0.5237377978858576
162,0.3,0.5,0.2,0.3,0.9995996437319082,0.22809743927003262,0.98499699939988,0.9953271028037384,0.8537074148296593,0.919093851132686,0.47483620210993893,0.3906248997445973,0.8970514742628686,0.25,0.015,0.02830188679245283,0.5036987654320988,0.3848487034526721,0.8926666666666667,0.0,0.0,0.0,50/20/30,0.5247634416219693
339,0.3,0.5,0.2,0.3,0.9996731240258294,0.22900788547139977,0.9861972394478896,0.9953917050691244,0.8657314629258517,0.9260450160771704,0.4789478067740144,0.3900576819984615,0.8970514742628686,0.25,0.015,0.02830188679245283,0.5047765432098765,0.38437699546344,0.8936666666666667,0.047619047619047616,0.0033333333333333335,0.006230529595015576,50/20/30,0.520725317251815
338,0.3,0.5,0.2,0.3,0.9996713426853707,0.2290683912727453,0.9855971194238847,0.9953596287703016,0.8597194388777555,0.9225806451612903,0.4786618545252638,0.39018454610487885,0.8970514742628686,0.25,0.015,0.02830188679245283,0.5049086419753086,0.38441864104834833,0.8936666666666667,0.047619047619047616,0.0033333333333333335,0.006230529595015576,50/20/30,0.521009488160107
341,0.3,0.5,0.2,0.3,0.999668225339568,0.22905070309909392,0.9861972394478896,0.9953917050691244,0.8657314629258517,0.9260450160771704,0.4791837867851194,0.39010343762934,0.8970514742628686,0.25,0.015,0.02830188679245283,0.5049185185185185,0.38441757091495415,0.8936666666666667,0.047619047619047616,0.0033333333333333335,0.006230529595015576,50/20/30,0.5204844385544486
349,0.3,0.5,0.2,0.3,0.9996593186372745,0.22902254829420737,0.9863972794558912,0.9954022988505747,0.8677354709418837,0.9271948608137045,0.4784008883953359,0.3903704356977365,0.8970514742628686,0.25,0.015,0.02830188679245283,0.504727160493827,0.3843411686805213,0.8933333333333333,0.045454545454545456,0.0033333333333333335,0.006211180124223602,50/20/30,0.5212584302419386
148,0.3,0.5,0.2,0.3,0.9995462035181474,0.22800023280612716,0.9833966793358672,0.9928909952606635,0.8396793587174348,0.9098805646036916,0.4776596335369239,0.38986731864520835,0.8970514742628686,0.25,0.015,0.02830188679245283,0.502774074074074,0.3848152231940726,0.893,0.0,0.0,0.0,50/20/30,0.5218865699812234
159,0.3,0.5,0.2,0.3,0.9995929637051881,0.22795373101375654,0.9855971194238847,0.9930715935334873,0.8617234468937875,0.9227467811158798,0.4751443642420877,0.390428390901882,0.8970514742628686,0.25,0.015,0.02830188679245283,0.5034753086419753,0.3847681894704341,0.893,0.0,0.0,0.0,50/20/30,0.5244485994631004
151,0.3,0.5,0.2,0.3,0.9995595635715876,0.22786233224920774,0.9837967593518704,0.9929245283018868,0.843687374749499,0.9122426868905742,0.4764963908939478,0.3900546681682936,0.8970514742628686,0.25,0.015,0.02830188679245283,0.5025123456790124,0.384783994319417,0.893,0.0,0.0,0.0,50/20/30,0.5230631726776398
171,0.3,0.5,0.2,0.3,0.9996348252059675,0.22826015438185268,0.9857971594318864,0.9976744186046511,0.8597194388777555,0.9235737351991389,0.47604664075513603,0.3903230814816018,0.8970514742628686,0.25,0.015,0.02830188679245283,0.5033851851851852,0.38478923022699313,0.893,0.0,0.0,0.0,50/20/30,0.5235881844508314
137,0.3,0.5,0.2,0.3,0.9995546648853262,0.22823579701416563,0.9831966393278656,0.9976019184652278,0.8336673346693386,0.9082969432314411,0.47833703498056634,0.38927098951954303,0.8970514742628686,0.25,0.015,0.02830188679245283,0.5018987654320988,0.3853049129057581,0.8933333333333333,0.0,0.0,0.0,50/20/30,0.5212176299047598
138,0.3,0.5,0.2,0.3,0.9995444221776887,0.2281911057084972,0.9823964792958592,0.9951807228915662,0.8276553106212425,0.9037199124726477,0.4785424764019989,0.3894502344285879,0.8970514742628686,0.25,0.015,0.02830188679245283,0.5019456790123457,0.3853132740901268,0.8933333333333333,0.0,0.0,0.0,50/20/30,0.5210019457756898
170,0.3,0.5,0.2,0.3,0.9996290358494767,0.228261231179703,0.985997199439888,0.9976798143851509,0.8617234468937875,0.9247311827956989,0.47620766240977236,0.3903965095378243,0.8970514742628686,0.25,0.015,0.02830188679245283,0.5032222222222222,0.38484083086780985,0.8933333333333333,0.0,0.0,0.0,50/20/30,0.5234213734397044
132,0.3,0.5,0.2,0.3,0.9995889556891561,0.22813148201157402,0.9829965993198639,0.9975961538461539,0.8316633266533067,0.907103825136612,0.48018045530260967,0.3889369519486324,0.8970514742628686,0.25,0.015,0.02830188679245283,0.5026296296296296,0.3851248190874099,0.8933333333333333,0.0,0.0,0.0,50/20/30,0.5194085003865464
172,0.3,0.5,0.2,0.3,0.9996321531952794,0.22829417917897002,0.9857971594318864,0.9976744186046511,0.8597194388777555,0.9235737351991389,0.47658523042754025,0.39034248136171795,0.8970514742628686,0.25,0.015,0.02830188679245283,0.5034753086419752,0.38477284681264307,0.893,0.0,0.0,0.0,50/20/30,0.5230469227677392
335,0.3,0.5,0.2,0.3,0.9996659986639946,0.2290971587613986,0.985997199439888,0.9953810623556582,0.8637274549098196,0.924892703862661,0.4786035535813437,0.3901537998956719,0.8970514742628686,0.25,0.015,0.02830188679245283,0.5042765432098766,0.384603241272203,0.8936666666666667,0.047619047619047616,0.0033333333333333335,0.006230529595015576,50/20/30,0.5210624450826509
345,sqrt,0.5,0.2,0.3,0.9995239367624137,0.23614214015016405,0.98499699939988,0.9953271028037384,0.8537074148296593,0.919093851132686,0.4877345918933925,0.3910254879680363,0.896551724137931,0.23076923076923078,0.015,0.028169014084507043,0.5060395061728395,0.3872717095701818,0.8933333333333333,0.045454545454545456,0.0033333333333333335,0.006211180124223602,50/20/30,0.5117893448690212
345,log2,0.5,0.2,0.3,0.9995239367624137,0.23614214015016405,0.98499699939988,0.9953271028037384,0.8537074148296593,0.919093851132686,0.4877345918933925,0.3910254879680363,0.896551724137931,0.23076923076923078,0.015,0.028169014084507043,0.5060395061728395,0.3872717095701818,0.8933333333333333,0.045454545454545456,0.0033333333333333335,0.006211180124223602,50/20/30,0.5117893448690212
346,sqrt,0.5,0.2,0.3,0.9995217100868403,0.23610862026369792,0.9845969193838767,0.9953051643192489,0.8496993987975952,0.9167567567567567,0.4879372570794004,0.39097229021119817,0.896551724137931,0.23076923076923078,0.015,0.028169014084507043,0.5060481481481482,0.38726177509012655,0.8936666666666667,0.047619047619047616,0.0033333333333333335,0.006230529595015576,50/20/30,0.5115844530074399
346,log2,0.5,0.2,0.3,0.9995217100868403,0.2361086202636979,0.9845969193838767,0.9953051643192489,0.8496993987975952,0.9167567567567567,0.4879372570794004,0.39097229021119817,0.896551724137931,0.23076923076923078,0.015,0.028169014084507043,0.5060481481481482,0.38726177509012655,0.8936666666666667,0.047619047619047616,0.0033333333333333335,0.006230529595015576,50/20/30,0.5115844530074399
347,sqrt,0.5,0.2,0.3,0.9995266087731017,0.23610985005687116,0.98499699939988,0.9953271028037384,0.8537074148296593,0.919093851132686,0.4876957245974458,0.39100144750238347,0.896551724137931,0.23076923076923078,0.015,0.028169014084507043,0.50619012345679,0.38726236681684423,0.8933333333333333,0.045454545454545456,0.0033333333333333335,0.006211180124223602,50/20/30,0.5118308841756559
341,log2,0.5,0.2,0.3,0.999522155421955,0.236160624274188,0.98499699939988,0.9953271028037384,0.8537074148296593,0.919093851132686,0.487870627429206,0.39108229294832025,0.896551724137931,0.23076923076923078,0.015,0.028169014084507043,0.5062123456790123,0.3873066780158085,0.8933333333333333,0.045454545454545456,0.0033333333333333335,0.006211180124223602,50/20/30,0.5116515279927489
341,sqrt,0.5,0.2,0.3,0.999522155421955,0.236160624274188,0.98499699939988,0.9953271028037384,0.8537074148296593,0.919093851132686,0.487870627429206,0.39108229294832025,0.896551724137931,0.23076923076923078,0.015,0.028169014084507043,0.5062123456790123,0.3873066780158085,0.8933333333333333,0.045454545454545456,0.0033333333333333335,0.006211180124223602,50/20/30,0.5116515279927489
347,log2,0.5,0.2,0.3,0.9995266087731017,0.23610985005687116,0.98499699939988,0.9953271028037384,0.8537074148296593,0.919093851132686,0.4876957245974458,0.39100144750238347,0.896551724137931,0.23076923076923078,0.015,0.028169014084507043,0.50619012345679,0.38726236681684423,0.8933333333333333,0.045454545454545456,0.0033333333333333335,0.006211180124223602,50/20/30,0.5118308841756559
348,sqrt,0.5,0.2,0.3,0.9995292807837898,0.23611273609458538,0.98499699939988,0.9953271028037384,0.8537074148296593,0.919093851132686,0.4876596335369239,0.3909944219734678,0.896551724137931,0.23076923076923078,0.015,0.028169014084507043,0.5060370370370371,0.38731651895649427,0.8936666666666667,0.047619047619047616,0.0033333333333333335,0.006230529595015576,50/20/30,0.5118696472468659
342,log2,0.5,0.2,0.3,0.9995261634379871,0.2361674121543646,0.98499699939988,0.9953271028037384,0.8537074148296593,0.919093851132686,0.4876957245974458,0.391021646012096,0.896551724137931,0.23076923076923078,0.015,0.028169014084507043,0.5059456790123457,0.3873087906524985,0.8933333333333333,0.045454545454545456,0.0033333333333333335,0.006211180124223602,50/20/30,0.5118304388405412
344,log2,0.5,0.2,0.3,0.9995243820975284,0.23613763471451987,0.9845969193838767,0.9953051643192489,0.8496993987975952,0.9167567567567567,0.4880621876735147,0.390956957823798,0.896551724137931,0.23076923076923078,0.015,0.028169014084507043,0.5061493827160494,0.3872420448914465,0.8936666666666667,0.047619047619047616,0.0033333333333333335,0.006230529595015576,50/20/30,0.5114621944240136
374,log2,0.5,0.2,0.3,0.9995350701402805,0.23615767729777035,0.9845969193838767,0.9906976744186047,0.8537074148296593,0.9171151776103337,0.48737368128817327,0.3910437393444545,0.896551724137931,0.23076923076923078,0.015,0.028169014084507043,0.5055716049382717,0.3871691496691167,0.894,0.05,0.0033333333333333335,0.00625,50/20/30,0.5121613888521073
374,sqrt,0.5,0.2,0.3,0.9995350701402805,0.23615767729777035,0.9845969193838767,0.9906976744186047,0.8537074148296593,0.9171151776103337,0.48737368128817327,0.3910437393444545,0.896551724137931,0.23076923076923078,0.015,0.028169014084507043,0.5055716049382717,0.3871691496691167,0.894,0.05,0.0033333333333333335,0.00625,50/20/30,0.5121613888521073
339,log2,0.5,0.2,0.3,0.9995266087731018,0.23612489280609855,0.9841968393678736,0.9952830188679245,0.845691382765531,0.914409534127844,0.4880843975569129,0.3909883927199121,0.896551724137931,0.23076923076923078,0.015,0.028169014084507043,0.5063407407407408,0.38723479319685544,0.8936666666666667,0.047619047619047616,0.0033333333333333335,0.006230529595015576,50/20/30,0.5114422112161889
340,log2,0.5,0.2,0.3,0.9995319527944779,0.23612921392552474,0.9839967993598719,0.9952718676122931,0.843687374749499,0.913232104121475,0.4879789006107718,0.39105899004425887,0.896551724137931,0.23076923076923078,0.015,0.028169014084507043,0.5062703703703704,0.38726641420830493,0.8933333333333333,0.045454545454545456,0.0033333333333333335,0.006211180124223602,50/20/30,0.5115530521837062
338,log2,0.5,0.2,0.3,0.9995301714540192,0.2361131922151694,0.9841968393678736,0.9952830188679245,0.845691382765531,0.914409534127844,0.48790949472515266,0.3910668709426611,0.896551724137931,0.23076923076923078,0.015,0.028169014084507043,0.5066259259259259,0.38718474612019,0.8936666666666667,0.047619047619047616,0.0033333333333333335,0.006230529595015576,50/20/30,0.5116206767288666
348,log2,0.5,0.2,0.3,0.9995292807837898,0.23611273609458538,0.98499699939988,0.9953271028037384,0.8537074148296593,0.919093851132686,0.4876596335369239,0.3909944219734679,0.896551724137931,0.23076923076923078,0.015,0.028169014084507043,0.5060370370370371,0.38731651895649427,0.8936666666666667,0.047619047619047616,0.0033333333333333335,0.006230529595015576,50/20/30,0.5118696472468659
342,sqrt,0.5,0.2,0.3,0.9995261634379871,0.2361674121543646,0.98499699939988,0.9953271028037384,0.8537074148296593,0.919093851132686,0.4876957245974458,0.391021646012096,0.896551724137931,0.23076923076923078,0.015,0.028169014084507043,0.5059456790123457,0.3873087906524985,0.8933333333333333,0.045454545454545456,0.0033333333333333335,0.006211180124223602,50/20/30,0.5118304388405412
350,sqrt,0.5,0.2,0.3,0.9995274994433311,0.23610297619613124,0.9853970794158832,0.9953488372093023,0.8577154308617234,0.9214208826695371,0.48800943920044415,0.390871788557724,0.896551724137931,0.23076923076923078,0.015,0.028169014084507043,0.5064333333333334,0.38718921777519383,0.8943333333333333,0.05263157894736842,0.0033333333333333335,0.006269592476489028,50/20/30,0.5115180602428869
349,sqrt,0.5,0.2,0.3,0.9995243820975284,0.23613647914477187,0.98499699939988,0.9953271028037384,0.8537074148296593,0.919093851132686,0.48793448084397556,0.39096261547314703,0.896551724137931,0.23076923076923078,0.015,0.028169014084507043,0.5060740740740741,0.38729211958280957,0.8943333333333333,0.05263157894736842,0.0033333333333333335,0.006269592476489028,50/20/30,0.5115899012535527
349,log2,0.5,0.2,0.3,0.9995243820975284,0.23613647914477187,0.98499699939988,0.9953271028037384,0.8537074148296593,0.919093851132686,0.48793448084397556,0.39096261547314703,0.896551724137931,0.23076923076923078,0.015,0.028169014084507043,0.5060740740740741,0.38729211958280957,0.8943333333333333,0.05263157894736842,0.0033333333333333335,0.006269592476489028,50/20/30,0.5115899012535527
339,sqrt,0.5,0.2,0.3,0.9995266087731018,0.23612489280609855,0.9841968393678736,0.9952830188679245,0.845691382765531,0.914409534127844,0.4880843975569129,0.3909883927199121,0.896551724137931,0.23076923076923078,0.015,0.028169014084507043,0.5063407407407408,0.38723479319685544,0.8936666666666667,0.047619047619047616,0.0033333333333333335,0.006230529595015576,50/20/30,0.5114422112161889
